date,airport,station_code,total_flights
2013-02-21,Larnaka,5,80.0
2013-02-22,Larnaka,5,85.0
2013-02-23,Larnaka,5,72.0
2013-02-24,Larnaka,5,80.0
2013-02-25,Larnaka,5,85.0
2013-02-26,Larnaka,5,78.0
2013-02-27,Larnaka,5,126.0
2013-02-28,Larnaka,5,76.0
2013-03-01,Larnaka,5,97.0
2013-03-02,Larnaka,5,102.0
2013-03-03,Larnaka,5,73.0
2013-03-04,Larnaka,5,103.0
2013-03-05,Larnaka,5,70.0
2013-03-06,Larnaka,5,114.0
2013-03-07,Larnaka,5,113.0
2013-03-08,Larnaka,5,106.0
2013-03-09,Larnaka,5,93.0
2013-03-10,Larnaka,5,81.0
2013-03-11,Larnaka,5,107.0
2013-03-12,Larnaka,5,75.0
2013-03-13,Larnaka,5,105.0
2013-03-14,Larnaka,5,120.0
2013-03-15,Larnaka,5,103.0
2013-03-16,Larnaka,5,91.0
2013-03-17,Larnaka,5,87.0
2013-03-18,Larnaka,5,93.0
2013-03-19,Larnaka,5,110.0
2013-03-20,Larnaka,5,129.0
2013-03-21,Larnaka,5,104.0
2013-03-22,Larnaka,5,105.0
2013-03-23,Larnaka,5,111.0
2013-03-24,Larnaka,5,97.0
2013-03-25,Larnaka,5,119.0
2013-03-26,Larnaka,5,107.0
2013-03-27,Larnaka,5,150.0
2013-03-28,Larnaka,5,108.0
2013-03-29,Larnaka,5,117.0
2013-03-30,Larnaka,5,121.0
2013-03-31,Larnaka,5,121.0
2013-04-01,Larnaka,5,129.0
2013-04-02,Larnaka,5,90.0
2013-04-03,Larnaka,5,142.0
2013-04-04,Larnaka,5,111.0
2013-04-05,Larnaka,5,119.0
2013-04-06,Larnaka,5,126.0
2013-04-07,Larnaka,5,109.0
2013-04-08,Larnaka,5,109.0
2013-04-09,Larnaka,5,85.0
2013-04-10,Larnaka,5,123.0
2013-04-11,Larnaka,5,107.0
2013-04-12,Larnaka,5,122.0
2013-04-13,Larnaka,5,113.0
2013-04-14,Larnaka,5,131.0
2013-04-15,Larnaka,5,128.0
2013-04-16,Larnaka,5,94.0
2013-04-17,Larnaka,5,131.0
2013-04-18,Larnaka,5,135.0
2013-04-19,Larnaka,5,139.0
2013-04-20,Larnaka,5,113.0
2013-04-21,Larnaka,5,134.0
2013-04-22,Larnaka,5,134.0
2013-04-23,Larnaka,5,113.0
2013-04-24,Larnaka,5,140.0
2013-04-25,Larnaka,5,122.0
2013-04-26,Larnaka,5,162.0
2013-04-27,Larnaka,5,146.0
2013-04-28,Larnaka,5,152.0
2013-04-29,Larnaka,5,166.0
2013-04-30,Larnaka,5,129.0
2013-05-01,Larnaka,5,175.0
2013-05-02,Larnaka,5,131.0
2013-05-03,Larnaka,5,153.0
2013-05-04,Larnaka,5,129.0
2013-05-05,Larnaka,5,156.0
2013-05-06,Larnaka,5,156.0
2013-05-07,Larnaka,5,117.0
2013-05-08,Larnaka,5,157.0
2013-05-09,Larnaka,5,133.0
2013-05-10,Larnaka,5,164.0
2013-05-11,Larnaka,5,146.0
2013-05-12,Larnaka,5,170.0
2013-05-13,Larnaka,5,164.0
2013-05-14,Larnaka,5,107.0
2013-05-15,Larnaka,5,148.0
2013-05-16,Larnaka,5,136.0
2013-05-17,Larnaka,5,151.0
2013-05-18,Larnaka,5,151.0
2013-05-19,Larnaka,5,156.0
2013-05-20,Larnaka,5,161.0
2013-05-21,Larnaka,5,115.0
2013-05-22,Larnaka,5,142.0
2013-05-23,Larnaka,5,140.0
2013-05-24,Larnaka,5,164.0
2013-05-25,Larnaka,5,146.0
2013-05-26,Larnaka,5,184.0
2013-05-27,Larnaka,5,179.0
2013-05-28,Larnaka,5,114.0
2013-05-29,Larnaka,5,164.0
2013-05-30,Larnaka,5,128.0
2013-05-31,Larnaka,5,173.0
2013-06-01,Larnaka,5,157.0
2013-06-02,Larnaka,5,176.0
2013-06-03,Larnaka,5,165.0
2013-06-04,Larnaka,5,114.0
2013-06-05,Larnaka,5,161.0
2013-06-06,Larnaka,5,121.0
2013-06-07,Larnaka,5,177.0
2013-06-08,Larnaka,5,142.0
2013-06-09,Larnaka,5,178.0
2013-06-10,Larnaka,5,188.0
2013-06-11,Larnaka,5,112.0
2013-06-12,Larnaka,5,171.0
2013-06-13,Larnaka,5,118.0
2013-06-14,Larnaka,5,172.0
2013-06-15,Larnaka,5,157.0
2013-06-16,Larnaka,5,176.0
2013-06-17,Larnaka,5,161.0
2013-06-18,Larnaka,5,113.0
2013-06-19,Larnaka,5,193.0
2013-06-20,Larnaka,5,151.0
2013-06-21,Larnaka,5,199.0
2013-06-22,Larnaka,5,148.0
2013-06-23,Larnaka,5,195.0
2013-06-24,Larnaka,5,174.0
2013-06-25,Larnaka,5,118.0
2013-06-26,Larnaka,5,191.0
2013-06-27,Larnaka,5,129.0
2013-06-28,Larnaka,5,182.0
2013-06-29,Larnaka,5,152.0
2013-06-30,Larnaka,5,183.0
2013-07-01,Larnaka,5,185.0
2013-07-02,Larnaka,5,124.0
2013-07-03,Larnaka,5,179.0
2013-07-04,Larnaka,5,146.0
2013-07-05,Larnaka,5,178.0
2013-07-06,Larnaka,5,177.0
2013-07-07,Larnaka,5,181.0
2013-07-08,Larnaka,5,176.0
2013-07-09,Larnaka,5,122.0
2013-07-10,Larnaka,5,176.0
2013-07-11,Larnaka,5,163.0
2013-07-12,Larnaka,5,187.0
2013-07-13,Larnaka,5,153.0
2013-07-14,Larnaka,5,177.0
2013-07-15,Larnaka,5,191.0
2013-07-16,Larnaka,5,122.0
2013-07-17,Larnaka,5,186.0
2013-07-18,Larnaka,5,142.0
2013-07-19,Larnaka,5,184.0
2013-07-20,Larnaka,5,165.0
2013-07-21,Larnaka,5,178.0
2013-07-22,Larnaka,5,181.0
2013-07-23,Larnaka,5,143.0
2013-07-24,Larnaka,5,182.0
2013-07-25,Larnaka,5,141.0
2013-07-26,Larnaka,5,180.0
2013-07-27,Larnaka,5,156.0
2013-07-28,Larnaka,5,176.0
2013-07-29,Larnaka,5,191.0
2013-07-30,Larnaka,5,124.0
2013-07-31,Larnaka,5,188.0
2013-08-01,Larnaka,5,157.0
2013-08-02,Larnaka,5,176.0
2013-08-03,Larnaka,5,156.0
2013-08-04,Larnaka,5,185.0
2013-08-05,Larnaka,5,188.0
2013-08-06,Larnaka,5,158.0
2013-08-07,Larnaka,5,182.0
2013-08-08,Larnaka,5,147.0
2013-08-09,Larnaka,5,182.0
2013-08-10,Larnaka,5,164.0
2013-08-11,Larnaka,5,193.0
2013-08-12,Larnaka,5,204.0
2013-08-13,Larnaka,5,129.0
2013-08-14,Larnaka,5,191.0
2013-08-15,Larnaka,5,119.0
2013-08-16,Larnaka,5,199.0
2013-08-17,Larnaka,5,166.0
2013-08-18,Larnaka,5,201.0
2013-08-19,Larnaka,5,178.0
2013-08-20,Larnaka,5,138.0
2013-08-21,Larnaka,5,189.0
2013-08-22,Larnaka,5,134.0
2013-08-23,Larnaka,5,191.0
2013-08-24,Larnaka,5,162.0
2013-08-25,Larnaka,5,185.0
2013-08-26,Larnaka,5,195.0
2013-08-27,Larnaka,5,130.0
2013-08-28,Larnaka,5,186.0
2013-08-29,Larnaka,5,126.0
2013-08-30,Larnaka,5,187.0
2013-08-31,Larnaka,5,165.0
2013-09-01,Larnaka,5,182.0
2013-09-02,Larnaka,5,179.0
2013-09-03,Larnaka,5,116.0
2013-09-04,Larnaka,5,178.0
2013-09-05,Larnaka,5,130.0
2013-09-06,Larnaka,5,196.0
2013-09-07,Larnaka,5,171.0
2013-09-08,Larnaka,5,204.0
2013-09-09,Larnaka,5,211.0
2013-09-10,Larnaka,5,150.0
2013-09-11,Larnaka,5,191.0
2013-09-12,Larnaka,5,147.0
2013-09-13,Larnaka,5,196.0
2013-09-14,Larnaka,5,171.0
2013-09-15,Larnaka,5,185.0
2013-09-16,Larnaka,5,191.0
2013-09-17,Larnaka,5,121.0
2013-09-18,Larnaka,5,184.0
2013-09-19,Larnaka,5,142.0
2013-09-20,Larnaka,5,194.0
2013-09-21,Larnaka,5,164.0
2013-09-22,Larnaka,5,184.0
2013-09-23,Larnaka,5,179.0
2013-09-24,Larnaka,5,115.0
2013-09-25,Larnaka,5,180.0
2013-09-26,Larnaka,5,148.0
2013-09-27,Larnaka,5,180.0
2013-09-28,Larnaka,5,171.0
2013-09-29,Larnaka,5,188.0
2013-09-30,Larnaka,5,171.0
2013-10-01,Larnaka,5,127.0
2013-10-02,Larnaka,5,174.0
2013-10-03,Larnaka,5,138.0
2013-10-04,Larnaka,5,162.0
2013-10-05,Larnaka,5,164.0
2013-10-06,Larnaka,5,187.0
2013-10-07,Larnaka,5,161.0
2013-10-08,Larnaka,5,118.0
2013-10-09,Larnaka,5,164.0
2013-10-10,Larnaka,5,138.0
2013-10-11,Larnaka,5,174.0
2013-10-12,Larnaka,5,167.0
2013-10-13,Larnaka,5,177.0
2013-10-14,Larnaka,5,177.0
2013-10-15,Larnaka,5,123.0
2013-10-16,Larnaka,5,153.0
2013-10-17,Larnaka,5,126.0
2013-10-18,Larnaka,5,149.0
2013-10-19,Larnaka,5,180.0
2013-10-20,Larnaka,5,169.0
2013-10-21,Larnaka,5,143.0
2013-10-22,Larnaka,5,122.0
2013-10-23,Larnaka,5,176.0
2013-10-24,Larnaka,5,125.0
2013-10-25,Larnaka,5,148.0
2013-10-26,Larnaka,5,151.0
2013-10-27,Larnaka,5,137.0
2013-10-28,Larnaka,5,122.0
2013-10-29,Larnaka,5,100.0
2013-10-30,Larnaka,5,162.0
2013-10-31,Larnaka,5,97.0
2013-11-01,Larnaka,5,107.0
2013-11-02,Larnaka,5,139.0
2013-11-03,Larnaka,5,122.0
2013-11-04,Larnaka,5,120.0
2013-11-05,Larnaka,5,92.0
2013-11-06,Larnaka,5,142.0
2013-11-07,Larnaka,5,88.0
2013-11-08,Larnaka,5,108.0
2013-11-09,Larnaka,5,117.0
2013-11-10,Larnaka,5,110.0
2013-11-11,Larnaka,5,104.0
2013-11-12,Larnaka,5,90.0
2013-11-13,Larnaka,5,104.0
2013-11-14,Larnaka,5,94.0
2013-11-15,Larnaka,5,96.0
2013-11-16,Larnaka,5,119.0
2013-11-17,Larnaka,5,78.0
2013-11-18,Larnaka,5,84.0
2013-11-19,Larnaka,5,73.0
2013-11-20,Larnaka,5,111.0
2013-11-21,Larnaka,5,80.0
2013-11-22,Larnaka,5,85.0
2013-11-23,Larnaka,5,107.0
2013-11-24,Larnaka,5,74.0
2013-11-25,Larnaka,5,95.0
2013-11-26,Larnaka,5,68.0
2013-11-27,Larnaka,5,132.0
2013-11-28,Larnaka,5,100.0
2013-11-29,Larnaka,5,121.0
2013-11-30,Larnaka,5,118.0
2013-12-01,Larnaka,5,95.0
2013-12-02,Larnaka,5,90.0
2013-12-03,Larnaka,5,75.0
2013-12-04,Larnaka,5,51.0
2013-12-05,Larnaka,5,82.0
2013-12-06,Larnaka,5,98.0
2013-12-07,Larnaka,5,114.0
2013-12-08,Larnaka,5,93.0
2013-12-09,Larnaka,5,71.0
2013-12-10,Larnaka,5,76.0
2013-12-11,Larnaka,5,89.0
2013-12-12,Larnaka,5,64.0
2013-12-13,Larnaka,5,82.0
2013-12-14,Larnaka,5,99.0
2013-12-15,Larnaka,5,103.0
2013-12-16,Larnaka,5,80.0
2013-12-17,Larnaka,5,90.0
2013-12-18,Larnaka,5,107.0
2013-12-19,Larnaka,5,81.0
2013-12-20,Larnaka,5,89.0
2013-12-21,Larnaka,5,121.0
2013-12-22,Larnaka,5,97.0
2013-12-23,Larnaka,5,88.0
2013-12-24,Larnaka,5,64.0
2013-12-25,Larnaka,5,57.0
2013-12-26,Larnaka,5,61.0
2013-12-27,Larnaka,5,87.0
2013-12-28,Larnaka,5,109.0
2013-12-29,Larnaka,5,69.0
2013-12-30,Larnaka,5,61.0
2013-12-31,Larnaka,5,62.0
2014-01-01,Larnaka,5,73.0
2014-01-02,Larnaka,5,71.0
2014-01-03,Larnaka,5,84.0
2014-01-04,Larnaka,5,108.0
2014-01-05,Larnaka,5,79.0
2014-01-06,Larnaka,5,89.0
2014-01-07,Larnaka,5,78.0
2014-01-08,Larnaka,5,99.0
2014-01-09,Larnaka,5,76.0
2014-01-10,Larnaka,5,92.0
2014-01-11,Larnaka,5,132.0
2014-01-12,Larnaka,5,73.0
2014-01-13,Larnaka,5,75.0
2014-01-14,Larnaka,5,79.0
2014-01-15,Larnaka,5,102.0
2014-01-16,Larnaka,5,69.0
2014-01-17,Larnaka,5,86.0
2014-01-18,Larnaka,5,112.0
2014-01-19,Larnaka,5,84.0
2014-01-20,Larnaka,5,128.0
2014-01-21,Larnaka,5,81.0
2014-01-22,Larnaka,5,109.0
2014-01-23,Larnaka,5,69.0
2014-01-24,Larnaka,5,81.0
2014-01-25,Larnaka,5,96.0
2014-01-26,Larnaka,5,71.0
2014-01-27,Larnaka,5,72.0
2014-01-28,Larnaka,5,66.0
2014-01-29,Larnaka,5,91.0
2014-01-30,Larnaka,5,96.0
2014-01-31,Larnaka,5,91.0
2014-02-01,Larnaka,5,118.0
2014-02-02,Larnaka,5,73.0
2014-02-03,Larnaka,5,73.0
2014-02-04,Larnaka,5,81.0
2014-02-05,Larnaka,5,100.0
2014-02-06,Larnaka,5,62.0
2014-02-07,Larnaka,5,85.0
2014-02-08,Larnaka,5,100.0
2014-02-09,Larnaka,5,82.0
2014-02-10,Larnaka,5,74.0
2014-02-11,Larnaka,5,61.0
2014-02-12,Larnaka,5,99.0
2014-02-13,Larnaka,5,76.0
2014-02-14,Larnaka,5,85.0
2014-02-15,Larnaka,5,102.0
2014-02-16,Larnaka,5,76.0
2014-02-17,Larnaka,5,91.0
2014-02-18,Larnaka,5,78.0
2014-02-19,Larnaka,5,113.0
2014-02-20,Larnaka,5,92.0
2014-02-21,Larnaka,5,96.0
2014-02-22,Larnaka,5,113.0
2014-02-23,Larnaka,5,81.0
2014-02-24,Larnaka,5,69.0
2014-02-25,Larnaka,5,60.0
2014-02-26,Larnaka,5,95.0
2014-02-27,Larnaka,5,72.0
2014-02-28,Larnaka,5,95.0
2014-03-01,Larnaka,5,112.0
2014-03-02,Larnaka,5,70.0
2014-03-03,Larnaka,5,76.0
2014-03-04,Larnaka,5,79.0
2014-03-05,Larnaka,5,110.0
2014-03-06,Larnaka,5,64.0
2014-03-07,Larnaka,5,95.0
2014-03-08,Larnaka,5,124.0
2014-03-09,Larnaka,5,81.0
2014-03-10,Larnaka,5,82.0
2014-03-11,Larnaka,5,61.0
2014-03-12,Larnaka,5,111.0
2014-03-13,Larnaka,5,69.0
2014-03-14,Larnaka,5,91.0
2014-03-15,Larnaka,5,124.0
2014-03-16,Larnaka,5,78.0
2014-03-17,Larnaka,5,75.0
2014-03-18,Larnaka,5,74.0
2014-03-19,Larnaka,5,112.0
2014-03-20,Larnaka,5,87.0
2014-03-21,Larnaka,5,126.0
2014-03-22,Larnaka,5,149.0
2014-03-23,Larnaka,5,97.0
2014-03-24,Larnaka,5,90.0
2014-03-25,Larnaka,5,59.0
2014-03-26,Larnaka,5,106.0
2014-03-27,Larnaka,5,102.0
2014-03-28,Larnaka,5,106.0
2014-03-29,Larnaka,5,110.0
2014-03-30,Larnaka,5,103.0
2014-03-31,Larnaka,5,96.0
2014-04-01,Larnaka,5,87.0
2014-04-02,Larnaka,5,135.0
2014-04-03,Larnaka,5,84.0
2014-04-04,Larnaka,5,141.0
2014-04-05,Larnaka,5,146.0
2014-04-06,Larnaka,5,107.0
2014-04-07,Larnaka,5,115.0
2014-04-08,Larnaka,5,84.0
2014-04-09,Larnaka,5,144.0
2014-04-10,Larnaka,5,102.0
2014-04-11,Larnaka,5,129.0
2014-04-12,Larnaka,5,141.0
2014-04-13,Larnaka,5,120.0
2014-04-14,Larnaka,5,129.0
2014-04-15,Larnaka,5,129.0
2014-04-16,Larnaka,5,155.0
2014-04-17,Larnaka,5,130.0
2014-04-18,Larnaka,5,138.0
2014-04-19,Larnaka,5,106.0
2014-04-20,Larnaka,5,105.0
2014-04-21,Larnaka,5,113.0
2014-04-22,Larnaka,5,125.0
2014-04-23,Larnaka,5,161.0
2014-04-24,Larnaka,5,112.0
2014-04-25,Larnaka,5,155.0
2014-04-26,Larnaka,5,144.0
2014-04-27,Larnaka,5,150.0
2014-04-28,Larnaka,5,150.0
2014-04-29,Larnaka,5,132.0
2014-04-30,Larnaka,5,183.0
2014-05-01,Larnaka,5,142.0
2014-05-02,Larnaka,5,145.0
2014-05-03,Larnaka,5,183.0
2014-05-04,Larnaka,5,164.0
2014-05-05,Larnaka,5,149.0
2014-05-06,Larnaka,5,115.0
2014-05-07,Larnaka,5,172.0
2014-05-08,Larnaka,5,125.0
2014-05-09,Larnaka,5,153.0
2014-05-10,Larnaka,5,174.0
2014-05-11,Larnaka,5,173.0
2014-05-12,Larnaka,5,148.0
2014-05-13,Larnaka,5,130.0
2014-05-14,Larnaka,5,183.0
2014-05-15,Larnaka,5,158.0
2014-05-16,Larnaka,5,173.0
2014-05-17,Larnaka,5,185.0
2014-05-18,Larnaka,5,155.0
2014-05-19,Larnaka,5,175.0
2014-05-20,Larnaka,5,160.0
2014-05-21,Larnaka,5,191.0
2014-05-22,Larnaka,5,148.0
2014-05-23,Larnaka,5,167.0
2014-05-24,Larnaka,5,165.0
2014-05-25,Larnaka,5,164.0
2014-05-26,Larnaka,5,186.0
2014-05-27,Larnaka,5,152.0
2014-05-28,Larnaka,5,190.0
2014-05-29,Larnaka,5,154.0
2014-05-30,Larnaka,5,171.0
2014-05-31,Larnaka,5,176.0
2014-06-01,Larnaka,5,194.0
2014-06-02,Larnaka,5,167.0
2014-06-03,Larnaka,5,152.0
2014-06-04,Larnaka,5,210.0
2014-06-05,Larnaka,5,133.0
2014-06-06,Larnaka,5,201.0
2014-06-07,Larnaka,5,177.0
2014-06-08,Larnaka,5,188.0
2014-06-09,Larnaka,5,156.0
2014-06-10,Larnaka,5,168.0
2014-06-11,Larnaka,5,182.0
2014-06-12,Larnaka,5,185.0
2014-06-13,Larnaka,5,183.0
2014-06-14,Larnaka,5,177.0
2014-06-15,Larnaka,5,197.0
2014-06-16,Larnaka,5,203.0
2014-06-17,Larnaka,5,158.0
2014-06-18,Larnaka,5,202.0
2014-06-19,Larnaka,5,146.0
2014-06-20,Larnaka,5,177.0
2014-06-21,Larnaka,5,161.0
2014-06-22,Larnaka,5,177.0
2014-06-23,Larnaka,5,188.0
2014-06-24,Larnaka,5,149.0
2014-06-25,Larnaka,5,208.0
2014-06-26,Larnaka,5,172.0
2014-06-27,Larnaka,5,181.0
2014-06-28,Larnaka,5,179.0
2014-06-29,Larnaka,5,190.0
2014-06-30,Larnaka,5,201.0
2014-07-01,Larnaka,5,167.0
2014-07-02,Larnaka,5,189.0
2014-07-03,Larnaka,5,171.0
2014-07-04,Larnaka,5,191.0
2014-07-05,Larnaka,5,197.0
2014-07-06,Larnaka,5,194.0
2014-07-07,Larnaka,5,200.0
2014-07-08,Larnaka,5,181.0
2014-07-09,Larnaka,5,202.0
2014-07-10,Larnaka,5,180.0
2014-07-11,Larnaka,5,188.0
2014-07-12,Larnaka,5,182.0
2014-07-13,Larnaka,5,180.0
2014-07-14,Larnaka,5,207.0
2014-07-15,Larnaka,5,164.0
2014-07-16,Larnaka,5,198.0
2014-07-17,Larnaka,5,173.0
2014-07-18,Larnaka,5,189.0
2014-07-19,Larnaka,5,186.0
2014-07-20,Larnaka,5,193.0
2014-07-21,Larnaka,5,227.0
2014-07-22,Larnaka,5,168.0
2014-07-23,Larnaka,5,213.0
2014-07-24,Larnaka,5,184.0
2014-07-25,Larnaka,5,194.0
2014-07-26,Larnaka,5,174.0
2014-07-27,Larnaka,5,196.0
2014-07-28,Larnaka,5,199.0
2014-07-29,Larnaka,5,190.0
2014-07-30,Larnaka,5,230.0
2014-07-31,Larnaka,5,194.0
2014-08-01,Larnaka,5,211.0
2014-08-02,Larnaka,5,199.0
2014-08-03,Larnaka,5,195.0
2014-08-04,Larnaka,5,203.0
2014-08-05,Larnaka,5,185.0
2014-08-06,Larnaka,5,220.0
2014-08-07,Larnaka,5,169.0
2014-08-08,Larnaka,5,215.0
2014-08-09,Larnaka,5,196.0
2014-08-10,Larnaka,5,181.0
2014-08-11,Larnaka,5,199.0
2014-08-12,Larnaka,5,170.0
2014-08-13,Larnaka,5,201.0
2014-08-14,Larnaka,5,168.0
2014-08-15,Larnaka,5,164.0
2014-08-16,Larnaka,5,188.0
2014-08-17,Larnaka,5,186.0
2014-08-18,Larnaka,5,183.0
2014-08-19,Larnaka,5,179.0
2014-08-20,Larnaka,5,201.0
2014-08-21,Larnaka,5,178.0
2014-08-22,Larnaka,5,187.0
2014-08-23,Larnaka,5,194.0
2014-08-24,Larnaka,5,190.0
2014-08-25,Larnaka,5,203.0
2014-08-26,Larnaka,5,178.0
2014-08-27,Larnaka,5,219.0
2014-08-28,Larnaka,5,163.0
2014-08-29,Larnaka,5,196.0
2014-08-30,Larnaka,5,207.0
2014-08-31,Larnaka,5,187.0
2014-09-01,Larnaka,5,176.0
2014-09-02,Larnaka,5,174.0
2014-09-03,Larnaka,5,205.0
2014-09-04,Larnaka,5,152.0
2014-09-05,Larnaka,5,172.0
2014-09-06,Larnaka,5,191.0
2014-09-07,Larnaka,5,186.0
2014-09-08,Larnaka,5,199.0
2014-09-09,Larnaka,5,163.0
2014-09-10,Larnaka,5,204.0
2014-09-11,Larnaka,5,160.0
2014-09-12,Larnaka,5,175.0
2014-09-13,Larnaka,5,184.0
2014-09-14,Larnaka,5,189.0
2014-09-15,Larnaka,5,177.0
2014-09-16,Larnaka,5,155.0
2014-09-17,Larnaka,5,189.0
2014-09-18,Larnaka,5,170.0
2014-09-19,Larnaka,5,164.0
2014-09-20,Larnaka,5,169.0
2014-09-21,Larnaka,5,189.0
2014-09-22,Larnaka,5,178.0
2014-09-23,Larnaka,5,148.0
2014-09-24,Larnaka,5,189.0
2014-09-25,Larnaka,5,145.0
2014-09-26,Larnaka,5,170.0
2014-09-27,Larnaka,5,168.0
2014-09-28,Larnaka,5,176.0
2014-09-29,Larnaka,5,161.0
2014-09-30,Larnaka,5,146.0
2014-10-01,Larnaka,5,181.0
2014-10-02,Larnaka,5,144.0
2014-10-03,Larnaka,5,178.0
2014-10-04,Larnaka,5,187.0
2014-10-05,Larnaka,5,171.0
2014-10-06,Larnaka,5,153.0
2014-10-07,Larnaka,5,156.0
2014-10-08,Larnaka,5,189.0
2014-10-09,Larnaka,5,151.0
2014-10-10,Larnaka,5,177.0
2014-10-11,Larnaka,5,184.0
2014-10-12,Larnaka,5,171.0
2014-10-13,Larnaka,5,146.0
2014-10-14,Larnaka,5,151.0
2014-10-15,Larnaka,5,165.0
2014-10-16,Larnaka,5,147.0
2014-10-17,Larnaka,5,171.0
2014-10-18,Larnaka,5,175.0
2014-10-19,Larnaka,5,165.0
2014-10-20,Larnaka,5,140.0
2014-10-21,Larnaka,5,137.0
2014-10-22,Larnaka,5,185.0
2014-10-23,Larnaka,5,128.0
2014-10-24,Larnaka,5,141.0
2014-10-25,Larnaka,5,168.0
2014-10-26,Larnaka,5,135.0
2014-10-27,Larnaka,5,118.0
2014-10-28,Larnaka,5,110.0
2014-10-29,Larnaka,5,168.0
2014-10-30,Larnaka,5,84.0
2014-10-31,Larnaka,5,121.0
2014-11-01,Larnaka,5,163.0
2014-11-02,Larnaka,5,143.0
2014-11-03,Larnaka,5,114.0
2014-11-04,Larnaka,5,109.0
2014-11-05,Larnaka,5,117.0
2014-11-06,Larnaka,5,108.0
2014-11-07,Larnaka,5,125.0
2014-11-08,Larnaka,5,131.0
2014-11-09,Larnaka,5,102.0
2014-11-10,Larnaka,5,110.0
2014-11-11,Larnaka,5,92.0
2014-11-12,Larnaka,5,119.0
2014-11-13,Larnaka,5,76.0
2014-11-14,Larnaka,5,95.0
2014-11-15,Larnaka,5,118.0
2014-11-16,Larnaka,5,106.0
2014-11-17,Larnaka,5,116.0
2014-11-18,Larnaka,5,115.0
2014-11-19,Larnaka,5,115.0
2014-11-20,Larnaka,5,89.0
2014-11-21,Larnaka,5,103.0
2014-11-22,Larnaka,5,139.0
2014-11-23,Larnaka,5,104.0
2014-11-24,Larnaka,5,107.0
2014-11-25,Larnaka,5,97.0
2014-11-26,Larnaka,5,131.0
2014-11-27,Larnaka,5,93.0
2014-11-28,Larnaka,5,126.0
2014-11-29,Larnaka,5,134.0
2014-11-30,Larnaka,5,96.0
2014-12-01,Larnaka,5,86.0
2014-12-02,Larnaka,5,97.0
2014-12-03,Larnaka,5,107.0
2014-12-04,Larnaka,5,102.0
2014-12-05,Larnaka,5,111.0
2014-12-06,Larnaka,5,114.0
2014-12-07,Larnaka,5,93.0
2014-12-08,Larnaka,5,100.0
2014-12-09,Larnaka,5,86.0
2014-12-10,Larnaka,5,102.0
2014-12-11,Larnaka,5,109.0
2014-12-12,Larnaka,5,86.0
2014-12-13,Larnaka,5,91.0
2014-12-14,Larnaka,5,97.0
2014-12-15,Larnaka,5,116.0
2014-12-16,Larnaka,5,96.0
2014-12-17,Larnaka,5,115.0
2014-12-18,Larnaka,5,109.0
2014-12-19,Larnaka,5,104.0
2014-12-20,Larnaka,5,132.0
2014-12-21,Larnaka,5,104.0
2014-12-22,Larnaka,5,96.0
2014-12-23,Larnaka,5,115.0
2014-12-24,Larnaka,5,78.0
2014-12-25,Larnaka,5,52.0
2014-12-26,Larnaka,5,66.0
2014-12-27,Larnaka,5,98.0
2014-12-28,Larnaka,5,89.0
2014-12-29,Larnaka,5,100.0
2014-12-30,Larnaka,5,120.0
2014-12-31,Larnaka,5,83.0
2015-01-01,Larnaka,5,55.0
2015-01-02,Larnaka,5,81.0
2015-01-03,Larnaka,5,110.0
2015-01-04,Larnaka,5,116.0
2015-01-05,Larnaka,5,73.0
2015-01-06,Larnaka,5,80.0
2015-01-07,Larnaka,5,94.0
2015-01-08,Larnaka,5,70.0
2015-01-09,Larnaka,5,79.0
2015-01-10,Larnaka,5,95.0
2015-01-11,Larnaka,5,100.0
2015-01-12,Larnaka,5,83.0
2015-01-13,Larnaka,5,57.0
2015-01-14,Larnaka,5,69.0
2015-01-15,Larnaka,5,64.0
2015-01-16,Larnaka,5,82.0
2015-01-17,Larnaka,5,93.0
2015-01-18,Larnaka,5,83.0
2015-01-19,Larnaka,5,76.0
2015-01-20,Larnaka,5,81.0
2015-01-21,Larnaka,5,94.0
2015-01-22,Larnaka,5,67.0
2015-01-23,Larnaka,5,91.0
2015-01-24,Larnaka,5,105.0
2015-01-25,Larnaka,5,83.0
2015-01-26,Larnaka,5,77.0
2015-01-27,Larnaka,5,101.0
2015-01-28,Larnaka,5,81.0
2015-01-29,Larnaka,5,75.0
2015-01-30,Larnaka,5,60.0
2015-01-31,Larnaka,5,80.0
2015-02-01,Larnaka,5,84.0
2015-02-02,Larnaka,5,75.0
2015-02-03,Larnaka,5,92.0
2015-02-04,Larnaka,5,82.0
2015-02-05,Larnaka,5,80.0
2015-02-06,Larnaka,5,80.0
2015-02-07,Larnaka,5,109.0
2015-02-08,Larnaka,5,47.0
2015-02-09,Larnaka,5,58.0
2015-02-10,Larnaka,5,76.0
2015-02-11,Larnaka,5,80.0
2015-02-12,Larnaka,5,70.0
2015-02-13,Larnaka,5,85.0
2015-02-14,Larnaka,5,86.0
2015-02-15,Larnaka,5,85.0
2015-02-16,Larnaka,5,90.0
2015-02-17,Larnaka,5,84.0
2015-02-18,Larnaka,5,68.0
2015-02-19,Larnaka,5,64.0
2015-02-20,Larnaka,5,66.0
2015-02-21,Larnaka,5,109.0
2015-02-22,Larnaka,5,80.0
2015-02-23,Larnaka,5,68.0
2015-02-24,Larnaka,5,101.0
2015-02-25,Larnaka,5,83.0
2015-02-26,Larnaka,5,75.0
